sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,errors
51010107,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Deluxe Charging Cradle with integrated Antenna Coupler Apple iPhone 5 / 5S / 5C",,,,1,,"Catalog, Search",69.99,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1011_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-cpsr4_3_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmic-107-iphone-5s.jpg",",,,",,,,,,,,,
51010106,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Deluxe Charging Cradle with integrated Antenna Coupler Apple iPhone 4 / 4S",,,,1,,"Catalog, Search",69.99,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1011_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-cpsr4_3_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmic-106-iphone4s-charge.jpg",",,,",,,,,,,,,
51110109,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Active Charging Cradle for Apple iPhone 6 Plus / 6S Plus",,,,1,,"Catalog, Search",59.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1011_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-cpsr4_3_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmic-106-iphone4s-charge.jpg",",,,",,,,,,,,,
51110108,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Active Charging Cradle for Apple iPhone 6 / 6S",,,,1,,"Catalog, Search",59.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmic-108-iphone-62_2.jpg",",",,,,,,,,,
51110107,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Active Charging Cradle for Apple iPhone 5 / 5S / 5C",,,,1,,"Catalog, Search",59.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmic-107-iphone-5s_2.jpg",",",,,,,,,,,
51110106,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Active Charging Cradle for Apple iPhone 4 / 4S",,,,1,,"Catalog, Search",59.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_1_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmic-106-ct1.jpg",",",,,,,,,,,
42000007,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CSC-07 Click-On Adaptor for Carcomm Cradle (Accessory)",,,,1,,"Catalog, Search",9.99,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcscsc-07-3.jpg,/h/t/httptecpaq.commediacatalogproductcscsc-07-new.jpg",",",,,,,,,,,
42020003,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CATM-03 Anti-Theft Mount for Carcomm Cradle (Accessory)",,,,1,,"Catalog, Search",14.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcacatm-02-security-mount-navi-1.jpg,/h/t/httptecpaq.commediacatalogproductcacatm-03-security-mount-tel.jpg",",",,,,,,,,,
45020010,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CDJM-10 Double-Joint Mount - 100mm (Accessory)",,,,1,,"Catalog, Search",14.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcdcdjm-10-2.jpg,/h/t/httptecpaq.commediacatalogproductcdcdjm-20.jpg",",",,,,,,,,,
45020015,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CDJM-15 Double-Joint Mount - 150mm (Accessory)",,,,1,,"Catalog, Search",18.99,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcdcdjm-10-2_1.jpg,/h/t/httptecpaq.commediacatalogproductcdcdjm-20_1.jpg",",",,,,,,,,,
45010020,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CSGM-20 Universal Gooseneck Mount Heavy Duty 200mm (Accessory)",,,,1,,"Catalog, Search",24.99,22.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcscsgm-30-32-2.jpg,/h/t/httptecpaq.commediacatalogproductcscsgm-20-v1-1.jpg",",",,,,,,,,,
45010030,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CSGM-30 Universal Gooseneck Mount Heavy Duty 300mm (Accessory)",,,,1,,"Catalog, Search",24.99,22.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcscsgm-30-32-2_1.jpg,/h/t/httptecpaq.commediacatalogproductcscsgm-20-v1-1_1.jpg",",",,,,,,,,,
45010040,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CSGM-40 Universal Gooseneck Mount Heavy Duty 400mm (Accessory)",,,,1,,"Catalog, Search",27.99,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcscsgm-30-32-2_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcscsgm-20-v1-1_1_1.jpg",",",,,,,,,,,
42000014,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CSC-14 Rotating Swivel - Rugged (Accessory)",,,,1,,"Catalog, Search",18.99,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcscsgm-30-32-2_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcscsc-14-rugged-swivel.jpg",",",,,,,,,,,
46020001,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CDSM-01 Dashboard Swivel Mount AMPS Standard - Smartphone Cradles (Accessory)",,,,1,,"Catalog, Search",19.99,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcdcdsm-01-1-.jpg,/h/t/httptecpaq.commediacatalogproductcdcdsm-01-2-.jpg,/h/t/httptecpaq.commediacatalogproductcdcdsm-01-3-.jpg",",,",,,,,,,,,
43100658,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Deluxe Charging Cradle for Samsung Galaxy S7 Edge",,,,1,,"Catalog, Search",69.99,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1011_1_2.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_2.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-cpsr4_3_1_2.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-666-samsung-galaxy-s7-sm-g930.jpg,/h/t/httptecpaq.commediacatalogproductcdcdsm-01-3-.jpg",",,,,",,,,,,,,,
43111658,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Active Charging Cradle for Samsung Galaxy S7 Edge",,,,1,,"Catalog, Search",45.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_2_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-666-samsung-galaxy-s7-sm-g930_1.jpg",",",,,,,,,,,
41000658,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Passive Cradle Set for Samsung Galaxy S7 Edge",,,,1,,"Catalog, Search",29.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_v_verpakking-cpsr5_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcpcpph-658-samsung-galaxy-s7-sm-g930.jpg",",,",,,,,,,,,
43111666,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Active Charging Cradle for Samsung Galaxy S7",,,,1,,"Catalog, Search",45.99,49.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_2_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-666-samsung-galaxy-s7-sm-g930_1_1.jpg",",",,,,,,,,,
43111666-1,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Deluxe Charging Cradle for Samsung Galaxy S7",,,,1,,"Catalog, Search",69.99,54.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories1011_1_2_2.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories1012_3_1_2_2.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-cpsr4_3_1_2_2.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-666-samsung-galaxy-s7-sm-g930_2.jpg",",,,",,,,,,,,,
46010001,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CSC-01 Universal Console Mount",,,,1,,"Catalog, Search",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcdcdsm-01-1-.jpg,/h/t/httptecpaq.commediacatalogproductcdcdsm-01-2-.jpg,/h/t/httptecpaq.commediacatalogproductcscsc-01-1.jpg",",,",,,,,,,,,
54100659,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Multi-Basys Cradle for Samsung Galaxy S6 Edge SM-G925",,,,1,,"Catalog, Search",64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductmumulti-basys-cradle-uk.jpg,/h/t/httptecpaq.commediacatalogproductdodock-cradle-vertical2.jpg,/h/t/httptecpaq.commediacatalogproductcmcmbs-659-samsung-galaxy-s6-edge-sm-g925.jpg",",,",,,,,,,,,
43800106,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CREC-106 Rugged EDA Charging Cradle Bluebird Pidion BIP-5000",,,,1,,"Catalog, Search",0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"manufacturer=Bluebird Pidion",100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcmcmpc-346-pidion-bip50003.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessoires-crec6.jpg",",",,,,,,,,,
43100659,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CMPC-659 Mobile Smartphone Cradle Samsung Galaxy S6 Edge SM-G925",,,,1,,"Catalog, Search",34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductcmcmpc-659-samsung-galaxy-s6-edge-sm-g925.jpg,/h/t/httptecpaq.commediacatalogproduct_i_installation-photo-general394_4_2.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories817_4_2.jpg",",,",,,,,,,,,
43100662,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CMPC-662 Mobile Smartphone Cradle Samsung Galaxy S6 Edge Plus SM-G928",,,,1,,"Catalog, Search",34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_i_installation-photo-general394_5_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-662-samsung-galaxy-s6-edge-plus-sm-g928_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories817_5_1.jpg",",,",,,,,,,,,
41000659,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"CPPH-659 Passive Smartphone Holder Samsung Galaxy S6 Edge SM-G925",,,,1,,"Catalog, Search",19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_i_impression-photo238_14.jpg,/h/t/httptecpaq.commediacatalogproductcpcpph-659-samsung-galaxy-s6-edge-sm-g925.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories827_13.jpg",",,",,,,,,,,,
41000662,,Default,simple,"tecpaq,tecpaq/CarComm NL",base," CPPH-662 Passive Smartphone Holder Samsung Galaxy S6 Edge Plus SM-G928",,,,1,,"Catalog, Search",19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Samsung,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_i_impression-photo238_16.jpg,/h/t/httptecpaq.commediacatalogproductcpcpph-662-samsung-galaxy-s6-edge-plus-sm-g928.jpg,/h/t/httptecpaq.commediacatalogproductcdcdsm-04-3.jpg,/h/t/httptecpaq.commediacatalogproductcdcdsm-04-1.jpg",",,,",,,,,,,,,
"54100313				",,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Multi-Basys Cradle CMBS-313 for Apple iPhone 6 / 6S",,,,1,,"Catalog, Search",64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductmumulti-basys-cradle-uk_1.jpg,/h/t/httptecpaq.commediacatalogproductdodock-cradle-vertical2_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmbs-313-apple-iphone-6.jpg,/h/t/httptecpaq.commediacatalogproductmumulti-basys-cradle-uk_1_1.jpg,/h/t/httptecpaq.commediacatalogproductdodock-cradle-vertical2_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmbs-951-huawei-ascend-p8.jpg",",,,,,",,,,,,,,,"Specified URL key already exists"
54100312,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Multi-Basys Cradle CMBS-312 for Apple iPhone 5 5C 5S",,,,1,,"Catalog, Search",64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductmumulti-basys-cradle-uk_1_2.jpg,/h/t/httptecpaq.commediacatalogproductdodock-cradle-vertical2_1_2.jpg,/h/t/httptecpaq.commediacatalogproductcmcmbs-313-apple-iphone-6_2.jpg",",,",,,,,,,,,
54100314,,Default,simple,"tecpaq,tecpaq/CarComm NL",base,"Multi-Basys Cradle CMBS-314 for Apple iPhone 6+ 6S+ 7+ 7S+8+ (All Plus Models)",,,,1,,"Catalog, Search",64.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturer=Apple,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproductmumulti-basys-cradle-uk_1_3.jpg,/h/t/httptecpaq.commediacatalogproductdodock-cradle-vertical2_1_3.jpg,/h/t/httptecpaq.commediacatalogproductcmcmbs-313-apple-iphone-6_3.jpg",",,",,,,,,,,,
IBU-33425,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"miniProXL Vent Kit for all Smartphones",,,,1,,"Catalog, Search",19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltibu-33425prod-01-ibu-33425.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33425prod-02-ibu-33425.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33425prod-03-ibu-33425.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33425prod-04-ibu-33425.jpg,/h/t/http34.247.1.22tec_pacpubiboltibu-33425minipro20vent20main.jpg",",,,,",,,,,,,,,
IBXH-33602,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock for HTC w. 6ft USB charging cable",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/3/9/39196.jpg,/g/_/g.jpg,/f/_/f.jpg,/e/_/e.jpg,/d/_/d.jpg,/c/_/c.jpg,/b/_/b.jpg",",,,,,,",,,,,,,,,
IBX-33608,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock Universal Active Kit with 6ft charging cable ",,,,1,,"Catalog, Search",44.95,34.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/i/b/ibx-33608-main_1.jpg,/i/b/ibx-33608-2.jpg,/i/b/ibx-33608-5.jpg,/i/b/ibx-33608-3.jpg",",,,",,,,,,,,,
"AMPS PLATE",,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Amps Plate",,,,1,,"Catalog, Search",9.95,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/i/b/ibolt-amps-plate.jpg,/a/m/amps-plate_1.jpg",",",,,,,,,,,
IBBT-91100,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"Charge & Play USB charger w/ Bluetooth Audio to 3.5mm Aux-In",,,,1,,"Catalog, Search",29.95,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/b/l/bluetooth-ibolt-car-dock.jpg,/b/l/bluetooth-streamer-in-honda-glow.jpg",",",,,,,,,,,
IBA-41400,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"2 meter Charge'n Sync Lightning Cable (Apple Approved)",,,,1,,"Catalog, Search",19.95,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/i/b/ibolt-lightning-cable-big.jpg,/l/i/lightning_in_car.jpg,/a/t/at_work.jpg,/i/b/ibolt-lightning-cable-1000x.png",",,,",,,,,,,,,
21187,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"HTC Charging Arm",,,,1,,"Catalog, Search",4.95,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,/c/h/charging-arms-htc.jpg,,,,,,,,,,
IBUC-33417,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"sPro2 Connect for NFC enabled Phones",,,,1,,"Catalog, Search",29.95,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33417prod02-ibuc-33417.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33417prod05-ibuc-33417.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33417prod06-ibuc-33417.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33417prod01-ibuc-33417.jpg",",,,",,,,,,,,,
IBUC-33418,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"miniPro Connect Kit for NFC enabled Phones",,,,1,,"Catalog, Search",24.95,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod02-ibuc-33418.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod03-ibuc-33418.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod05-ibuc-33418.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod06-ibuc-33418.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod07-ibuc-33418.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod08-ibuc-33418.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibuc-33418prod01-ibuc-33418.jpg",",,,,,,",,,,,,,,,
IBXC-33617,,Default,simple,"tecpaq,tecpaq/iBOLT USA/SmartPhones",base,"xProDock Connect for NFC enabled Phones",,,,1,,"Catalog, Search",39.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibxc-33617prod02-ibxc-33617.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibxc-33617prod03-ibxc-33617.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibxc-33617prod04-ibxc-33617.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibxc-33617prod06-ibxc-33617.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibxc-33617prod07-ibxc-33617.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibxc-33617prod01-ibxc-33617.jpg",",,,,,",,,,,,,,,
IBU-33415,,Default,simple,"tecpaq,tecpaq/iBOLT USA/Parts",base,"sPro2 Windshield Dash and Vent Combo Kit",,,,1,,"Catalog, Search",29.95,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod02-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod03-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod04-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod05-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod07-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod08-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod09-ibu-33415.jpg,/h/t/http34.247.1.22tec_pacpubiboltprod01-ibu-33415prod01-ibu-33415.jpg",",,,,,,,",,,,,,,,,
